
time,ax,ay,az,wx,wy,wz,
21:21:03:536,-0.06,-0.05,-0.23,0.08,-0.00,-0.02,
21:21:03:538,-0.06,-0.05,-0.23,0.09,-0.00,-0.04,
21:21:03:541,-0.06,-0.05,-0.23,0.09,0.01,-0.05,
21:21:03:542,-0.01,0.00,-0.16,0.09,0.01,-0.05,
21:21:03:542,-0.01,0.00,-0.16,0.08,0.01,-0.05,
21:21:03:544,-0.01,0.00,-0.16,0.06,0.01,-0.05,
21:21:03:546,-0.01,0.00,-0.16,0.05,0.02,-0.05,
21:21:03:548,-0.01,0.00,-0.16,0.04,0.01,-0.05,
21:21:03:551,-0.01,0.00,-0.16,0.04,0.00,-0.05,
21:21:03:552,-0.02,0.01,-0.09,0.04,0.00,-0.05,
21:21:03:552,-0.02,0.01,-0.09,0.04,-0.00,-0.04,
21:21:03:554,-0.02,0.01,-0.09,0.03,-0.00,-0.04,
21:21:03:556,-0.02,0.01,-0.09,0.01,-0.02,-0.02,
21:21:03:558,-0.02,0.01,-0.09,-0.00,-0.03,-0.01,
21:21:03:562,-0.02,0.01,-0.09,-0.00,-0.03,-0.01,
21:21:03:563,-0.02,0.01,-0.09,-0.00,-0.04,-0.01,
21:21:03:563,-0.03,0.02,-0.05,-0.00,-0.04,-0.01,
21:21:03:564,-0.03,0.02,-0.05,-0.00,-0.05,-0.00,
21:21:03:566,-0.03,0.02,-0.05,-0.02,-0.05,-0.00,
21:21:03:568,-0.03,0.02,-0.05,-0.02,-0.05,0.00,
21:21:03:574,-0.03,0.02,-0.04,-0.02,-0.05,0.00,
21:21:03:574,-0.03,0.02,-0.04,-0.03,-0.04,-0.00,
21:21:03:575,-0.03,0.02,-0.04,-0.03,-0.04,-0.01,
21:21:03:575,-0.03,0.02,-0.04,-0.03,-0.04,-0.01,
21:21:03:576,-0.03,0.02,-0.04,-0.04,-0.03,-0.01,
21:21:03:579,-0.03,0.02,-0.04,-0.05,-0.02,-0.01,
21:21:03:582,-0.03,0.02,-0.04,-0.06,-0.01,-0.01,
21:21:03:582,0.07,0.07,-0.16,-0.06,-0.01,-0.01,
21:21:03:582,0.07,0.07,-0.16,-0.06,-0.00,-0.01,
21:21:03:584,0.07,0.07,-0.16,-0.05,0.01,-0.01,
21:21:03:586,0.07,0.07,-0.16,-0.05,0.01,-0.01,
21:21:03:588,0.07,0.07,-0.16,-0.05,0.02,-0.01,
21:21:03:594,0.04,0.07,-0.22,-0.05,0.02,-0.01,
21:21:03:595,0.04,0.07,-0.22,-0.06,0.02,0.01,
21:21:03:595,0.04,0.07,-0.22,-0.06,0.01,0.01,
21:21:03:595,0.04,0.07,-0.22,-0.06,0.01,0.03,
21:21:03:596,0.04,0.07,-0.22,-0.05,0.01,0.04,
21:21:03:599,0.04,0.07,-0.22,-0.05,0.00,0.04,
21:21:03:601,0.04,0.07,-0.22,-0.04,0.00,0.05,
21:21:03:602,0.01,0.05,-0.22,-0.04,0.00,0.05,
21:21:03:602,0.01,0.05,-0.22,-0.04,0.00,0.06,
21:21:03:605,0.01,0.05,-0.22,-0.04,-0.00,0.07,
21:21:03:611,0.01,0.05,-0.22,-0.04,0.00,0.07,
21:21:03:612,0.01,0.05,-0.22,-0.03,0.00,0.07,
21:21:03:615,0.01,0.05,-0.22,-0.03,0.01,0.05,
21:21:03:615,0.01,0.05,-0.22,-0.04,0.02,0.05,
21:21:03:615,0.01,0.05,-0.22,-0.04,0.02,0.05,
21:21:03:616,0.04,0.02,-0.28,-0.04,0.02,0.05,
21:21:03:623,0.04,0.02,-0.28,-0.04,0.03,0.04,
21:21:03:624,0.04,0.02,-0.28,-0.04,0.03,0.03,
21:21:03:624,0.04,0.02,-0.28,-0.03,0.04,0.02,
21:21:03:624,0.08,-0.02,-0.27,-0.03,0.04,0.02,
21:21:03:625,0.08,-0.02,-0.27,-0.03,0.04,0.00,
21:21:03:625,0.08,-0.02,-0.27,-0.03,0.04,-0.00,
21:21:03:628,0.08,-0.02,-0.27,-0.02,0.04,-0.01,
21:21:03:629,0.08,-0.02,-0.27,-0.02,0.04,-0.01,
21:21:03:634,0.08,-0.02,-0.27,-0.01,0.04,-0.02,
21:21:03:635,0.02,-0.04,-0.23,-0.01,0.04,-0.02,
21:21:03:636,0.02,-0.04,-0.23,-0.00,0.02,-0.02,
21:21:03:636,0.02,-0.04,-0.23,0.01,0.01,-0.01,
21:21:03:637,0.02,-0.04,-0.23,0.01,0.01,-0.01,
21:21:03:639,0.02,-0.04,-0.23,0.02,-0.01,-0.01,
21:21:03:642,-0.06,-0.07,-0.19,0.02,-0.01,-0.01,
21:21:03:642,-0.06,-0.07,-0.19,0.03,-0.02,-0.00,
21:21:03:643,-0.06,-0.07,-0.19,0.03,-0.03,-0.00,
21:21:03:644,-0.06,-0.07,-0.19,0.04,-0.04,-0.00,
21:21:03:646,-0.06,-0.07,-0.19,0.05,-0.05,-0.00,
21:21:03:648,-0.06,-0.07,-0.19,0.05,-0.06,-0.00,
21:21:03:655,-0.06,-0.07,-0.19,0.04,-0.06,-0.02,
21:21:03:655,-0.06,-0.07,-0.19,0.04,-0.05,-0.02,
21:21:03:656,-0.06,-0.07,-0.19,0.04,-0.05,-0.02,
21:21:03:656,-0.01,-0.09,-0.20,0.04,-0.05,-0.02,
21:21:03:656,-0.01,-0.09,-0.20,0.04,-0.05,-0.03,
21:21:03:662,-0.01,-0.09,-0.20,0.03,-0.03,-0.04,
21:21:03:666,-0.01,-0.09,-0.20,0.03,-0.03,-0.04,
21:21:03:666,-0.01,-0.09,-0.20,0.02,-0.02,-0.04,
21:21:03:666,0.05,-0.05,-0.24,0.02,-0.02,-0.04,
21:21:03:667,0.05,-0.05,-0.24,0.02,-0.01,-0.04,
21:21:03:667,0.05,-0.05,-0.24,0.01,0.01,-0.04,
21:21:03:670,0.05,-0.05,-0.24,0.01,0.01,-0.04,
21:21:03:672,0.03,0.02,-0.24,0.01,0.01,-0.04,
21:21:03:673,0.03,0.02,-0.24,0.00,0.01,-0.03,
21:21:03:673,0.03,0.02,-0.24,-0.00,0.01,-0.01,
21:21:03:674,0.03,0.02,-0.24,-0.00,0.01,-0.01,
21:21:03:676,0.03,0.02,-0.24,-0.01,-0.00,0.01,
21:21:03:678,0.03,0.02,-0.24,-0.02,-0.02,0.03,
21:21:03:682,0.03,0.02,-0.24,-0.02,-0.02,0.04,
21:21:03:682,-0.04,0.06,-0.21,-0.02,-0.02,0.04,
21:21:03:683,-0.04,0.06,-0.21,-0.03,-0.03,0.05,
21:21:03:684,-0.04,0.06,-0.21,-0.04,-0.04,0.06,
21:21:03:686,-0.04,0.06,-0.21,-0.04,-0.04,0.06,
21:21:03:688,-0.04,0.06,-0.21,-0.05,-0.04,0.06,
21:21:03:695,-0.04,0.06,-0.21,-0.07,-0.04,0.05,
21:21:03:696,-0.04,0.06,-0.21,-0.07,-0.04,0.05,
21:21:03:697,-0.04,0.06,-0.21,-0.07,-0.04,0.05,
21:21:03:698,-0.01,0.05,-0.24,-0.07,-0.04,0.05,
21:21:03:699,-0.01,0.05,-0.24,-0.09,-0.02,0.04,
21:21:03:699,-0.01,0.05,-0.24,-0.09,-0.02,0.03,
21:21:03:704,0.04,0.01,-0.25,-0.09,-0.02,0.03,
21:21:03:705,0.04,0.01,-0.25,-0.09,-0.02,0.01,
21:21:03:705,0.04,0.01,-0.25,-0.11,-0.01,0.00,
21:21:03:706,0.04,0.01,-0.25,-0.11,-0.01,-0.00,
21:21:03:707,0.04,0.01,-0.25,-0.11,-0.01,-0.01,
21:21:03:715,0.04,0.01,-0.25,-0.11,-0.01,-0.02,
21:21:03:716,0.04,0.01,-0.25,-0.11,-0.01,-0.02,
21:21:03:717,0.04,0.01,-0.25,-0.10,-0.02,-0.02,
21:21:03:717,-0.00,-0.02,-0.21,-0.10,-0.02,-0.02,
21:21:03:717,-0.00,-0.02,-0.21,-0.09,-0.03,-0.02,
21:21:03:718,-0.00,-0.02,-0.21,-0.08,-0.03,-0.02,
21:21:03:719,-0.00,-0.02,-0.21,-0.07,-0.04,-0.02,
21:21:03:721,0.00,-0.02,-0.22,-0.07,-0.04,-0.02,
21:21:03:722,0.00,-0.02,-0.22,-0.05,-0.05,-0.02,
21:21:03:724,0.00,-0.02,-0.22,-0.04,-0.06,-0.01,
21:21:03:724,0.00,-0.02,-0.22,-0.03,-0.07,-0.01,
21:21:03:726,0.00,-0.02,-0.22,-0.02,-0.07,-0.01,
21:21:03:729,0.00,-0.02,-0.22,-0.01,-0.08,-0.00,
21:21:03:734,0.00,-0.02,-0.22,0.00,-0.07,-0.00,
21:21:03:734,0.00,-0.02,-0.22,0.00,-0.07,-0.00,
21:21:03:735,-0.05,-0.08,-0.19,0.00,-0.07,-0.00,
21:21:03:735,-0.05,-0.08,-0.19,0.01,-0.06,-0.00,
21:21:03:736,-0.05,-0.08,-0.19,0.01,-0.06,-0.01,
21:21:03:738,-0.05,-0.08,-0.19,0.01,-0.05,-0.01,
21:21:03:741,0.03,-0.11,-0.23,0.01,-0.05,-0.01,
21:21:03:742,0.03,-0.11,-0.23,0.02,-0.03,-0.02,
21:21:03:742,0.03,-0.11,-0.23,0.02,-0.03,-0.02,
21:21:03:744,0.03,-0.11,-0.23,0.02,-0.01,-0.03,
21:21:03:746,0.03,-0.11,-0.23,0.03,0.00,-0.03,
21:21:03:748,0.03,-0.11,-0.23,0.03,0.01,-0.04,
21:21:03:751,0.03,-0.11,-0.23,0.04,0.02,-0.04,
21:21:03:752,0.05,-0.07,-0.23,0.04,0.02,-0.04,
21:21:03:752,0.05,-0.07,-0.23,0.04,0.03,-0.04,
21:21:03:754,0.05,-0.07,-0.23,0.04,0.03,-0.04,
21:21:03:757,0.05,-0.07,-0.23,0.05,0.03,-0.03,
21:21:03:759,0.05,-0.07,-0.23,0.06,0.03,-0.02,
21:21:03:761,0.05,-0.07,-0.23,0.06,0.02,-0.02,
21:21:03:762,-0.01,-0.03,-0.18,0.06,0.02,-0.02,
21:21:03:762,-0.01,-0.03,-0.18,0.06,0.02,-0.01,
21:21:03:764,-0.01,-0.03,-0.18,0.07,0.01,0.00,
21:21:03:770,-0.01,-0.03,-0.18,0.07,0.00,0.01,
21:21:03:771,-0.01,-0.03,-0.18,0.06,0.00,0.02,
21:21:03:773,-0.01,-0.03,-0.18,0.06,-0.01,0.03,
21:21:03:774,-0.01,-0.03,-0.18,0.06,-0.00,0.02,
21:21:03:775,-0.03,-0.07,-0.17,0.06,-0.00,0.02,
21:21:03:775,-0.03,-0.07,-0.17,0.05,-0.00,0.02,
21:21:03:776,-0.03,-0.07,-0.17,0.04,-0.00,0.02,
21:21:03:778,-0.03,-0.07,-0.17,0.03,0.01,0.01,
21:21:03:782,0.02,-0.10,-0.18,0.03,0.01,0.01,
21:21:03:782,0.02,-0.10,-0.18,0.03,0.01,0.01,
21:21:03:783,0.02,-0.10,-0.18,0.02,0.02,-0.00,
21:21:03:784,0.02,-0.10,-0.18,0.01,0.03,-0.02,
21:21:03:786,0.02,-0.10,-0.18,0.01,0.03,-0.02,
21:21:03:788,0.02,-0.10,-0.18,0.00,0.04,-0.03,
21:21:03:793,0.02,-0.10,-0.18,0.00,0.04,-0.05,
21:21:03:793,0.02,-0.10,-0.18,0.00,0.04,-0.05,
21:21:03:794,0.02,-0.09,-0.17,0.00,0.04,-0.05,
21:21:03:794,0.02,-0.09,-0.17,0.00,0.03,-0.06,
21:21:03:796,0.02,-0.09,-0.17,0.01,0.03,-0.06,
21:21:03:804,0.02,-0.09,-0.17,0.01,0.02,-0.06,
21:21:03:804,0.02,-0.09,-0.17,0.02,0.01,-0.05,
21:21:03:805,-0.06,-0.05,-0.10,0.02,0.01,-0.05,
21:21:03:805,-0.06,-0.05,-0.10,0.02,-0.00,-0.05,
21:21:03:805,-0.06,-0.05,-0.10,0.03,-0.01,-0.05,
21:21:03:806,-0.06,-0.05,-0.10,0.04,-0.02,-0.04,
21:21:03:808,-0.06,-0.05,-0.10,0.04,-0.03,-0.03,
21:21:03:821,-0.06,-0.05,-0.10,0.05,-0.05,-0.02,
21:21:03:822,-0.06,-0.05,-0.10,0.05,-0.05,-0.02,
21:21:03:822,-0.06,-0.05,-0.10,0.05,-0.05,-0.02,
21:21:03:822,-0.09,-0.07,-0.10,0.05,-0.05,-0.02,
21:21:03:823,-0.09,-0.07,-0.10,0.05,-0.05,-0.02,
21:21:03:823,-0.09,-0.07,-0.10,0.05,-0.05,-0.02,
21:21:03:823,-0.09,-0.07,-0.10,0.04,-0.04,-0.03,
21:21:03:824,-0.03,-0.10,-0.12,0.04,-0.04,-0.03,
21:21:03:824,-0.03,-0.10,-0.12,0.04,-0.04,-0.03,
21:21:03:826,-0.03,-0.10,-0.12,0.04,-0.03,-0.04,
21:21:03:829,-0.03,-0.10,-0.12,0.04,-0.01,-0.05,
21:21:03:829,-0.03,-0.10,-0.12,0.04,0.00,-0.06,
21:21:03:831,-0.03,-0.10,-0.12,0.04,0.01,-0.06,
21:21:03:832,0.04,-0.08,-0.15,0.04,0.01,-0.06,
21:21:03:832,0.04,-0.08,-0.15,0.04,0.02,-0.06,
21:21:03:834,0.04,-0.08,-0.15,0.04,0.03,-0.06,
21:21:03:836,0.04,-0.08,-0.15,0.04,0.03,-0.06,
21:21:03:838,0.04,-0.08,-0.15,0.04,0.03,-0.06,
21:21:03:841,0.04,-0.08,-0.15,0.04,0.02,-0.05,
21:21:03:842,0.01,-0.02,-0.13,0.04,0.02,-0.05,
21:21:03:842,0.01,-0.02,-0.13,0.04,0.02,-0.04,
21:21:03:844,0.01,-0.02,-0.13,0.05,0.01,-0.03,
21:21:03:847,0.01,-0.02,-0.13,0.05,0.01,-0.01,
21:21:03:849,0.01,-0.02,-0.13,0.05,0.00,-0.01,
21:21:03:856,0.01,-0.02,-0.13,0.06,-0.01,0.02,
21:21:03:856,0.01,-0.02,-0.13,0.05,-0.01,0.02,
21:21:03:857,0.01,-0.02,-0.13,0.05,-0.01,0.02,
21:21:03:858,-0.01,-0.00,-0.12,0.05,-0.01,0.02,
21:21:03:859,-0.01,-0.00,-0.12,0.05,-0.01,0.03,
21:21:03:859,-0.01,-0.00,-0.12,0.05,-0.00,0.03,
21:21:03:862,0.04,-0.01,-0.13,0.05,-0.00,0.03,
21:21:03:863,0.04,-0.01,-0.13,0.05,-0.00,0.03,
21:21:03:863,0.04,-0.01,-0.13,0.04,0.01,0.03,
21:21:03:864,0.04,-0.01,-0.13,0.03,0.02,0.02,
21:21:03:866,0.04,-0.01,-0.13,0.02,0.02,0.02,
21:21:03:868,0.04,-0.01,-0.13,0.01,0.03,0.01,
21:21:03:871,0.04,-0.01,-0.13,0.00,0.04,0.01,
21:21:03:872,0.09,-0.01,-0.15,0.00,0.04,0.01,
21:21:03:872,0.09,-0.01,-0.15,-0.00,0.04,0.01,
21:21:03:875,0.09,-0.01,-0.15,-0.01,0.04,0.00,
21:21:03:877,0.09,-0.01,-0.15,-0.02,0.06,0.01,
21:21:03:878,0.09,-0.01,-0.15,-0.02,0.05,0.01,
21:21:03:882,0.09,-0.01,-0.15,-0.03,0.05,0.01,
21:21:03:883,0.05,0.02,-0.14,-0.03,0.05,0.01,
21:21:03:883,0.05,0.02,-0.14,-0.03,0.05,0.01,
21:21:03:885,0.05,0.02,-0.14,-0.03,0.04,0.02,
21:21:03:886,0.05,0.02,-0.14,-0.03,0.03,0.02,
21:21:03:888,0.05,0.02,-0.14,-0.03,0.02,0.03,
21:21:03:896,-0.02,0.02,-0.10,-0.03,0.02,0.03,
21:21:03:897,-0.02,0.02,-0.10,-0.03,0.00,0.04,
21:21:03:897,-0.02,0.02,-0.10,-0.03,-0.00,0.04,
21:21:03:898,-0.02,0.02,-0.10,-0.03,-0.00,0.04,
21:21:03:898,-0.02,0.02,-0.10,-0.04,-0.01,0.04,
21:21:03:902,-0.02,0.02,-0.10,-0.04,-0.01,0.04,
21:21:03:902,-0.02,0.02,-0.10,-0.04,-0.02,0.04,
21:21:03:903,-0.02,-0.03,-0.10,-0.04,-0.02,0.04,
21:21:03:903,-0.02,-0.03,-0.10,-0.04,-0.02,0.04,
21:21:03:904,-0.02,-0.03,-0.10,-0.04,-0.01,0.03,
21:21:03:907,-0.02,-0.03,-0.10,-0.04,-0.02,0.02,
21:21:03:916,-0.02,-0.03,-0.10,-0.05,-0.01,0.01,
21:21:03:917,-0.02,-0.03,-0.10,-0.05,-0.01,0.01,
21:21:03:918,-0.02,-0.03,-0.10,-0.05,-0.01,0.00,
21:21:03:919,-0.00,-0.09,-0.12,-0.05,-0.01,0.00,
21:21:03:920,-0.00,-0.09,-0.12,-0.05,-0.01,-0.01,
21:21:03:921,-0.00,-0.09,-0.12,-0.05,-0.01,-0.01,
21:21:03:922,-0.00,-0.09,-0.12,-0.05,-0.01,-0.02,
21:21:03:923,-0.03,-0.09,-0.12,-0.05,-0.01,-0.02,
21:21:03:924,-0.03,-0.09,-0.12,-0.04,-0.01,-0.03,
21:21:03:925,-0.03,-0.09,-0.12,-0.04,-0.01,-0.03,
21:21:03:926,-0.03,-0.09,-0.12,-0.03,-0.02,-0.03,
21:21:03:927,-0.03,-0.09,-0.12,-0.02,-0.03,-0.04,
21:21:03:929,-0.03,-0.09,-0.12,-0.01,-0.03,-0.04,
21:21:03:933,-0.03,-0.09,-0.12,0.01,-0.04,-0.04,
21:21:03:935,-0.03,-0.09,-0.12,0.01,-0.05,-0.04,
21:21:03:935,-0.08,-0.07,-0.08,0.01,-0.05,-0.04,
21:21:03:936,-0.08,-0.07,-0.08,0.02,-0.06,-0.04,
21:21:03:937,-0.08,-0.07,-0.08,0.03,-0.06,-0.04,
21:21:03:939,-0.08,-0.07,-0.08,0.04,-0.07,-0.03,
21:21:03:942,-0.08,-0.08,-0.08,0.04,-0.07,-0.03,
21:21:03:943,-0.08,-0.08,-0.08,0.04,-0.07,-0.03,
21:21:03:943,-0.08,-0.08,-0.08,0.04,-0.07,-0.03,
21:21:03:945,-0.08,-0.08,-0.08,0.04,-0.07,-0.02,
21:21:03:947,-0.08,-0.08,-0.08,0.03,-0.06,-0.02,
21:21:03:949,-0.08,-0.08,-0.08,0.03,-0.06,-0.02,
21:21:03:952,-0.08,-0.08,-0.08,0.02,-0.05,-0.03,
21:21:03:953,-0.01,-0.14,-0.11,0.02,-0.05,-0.03,
21:21:03:954,-0.01,-0.14,-0.11,0.02,-0.04,-0.03,
21:21:03:955,-0.01,-0.14,-0.11,0.01,-0.04,-0.03,
21:21:03:957,-0.01,-0.14,-0.11,0.01,-0.03,-0.04,
21:21:03:958,-0.01,-0.14,-0.11,0.01,-0.02,-0.05,
21:21:03:962,-0.01,-0.14,-0.11,0.01,-0.02,-0.05,
21:21:03:962,0.04,-0.09,-0.11,0.01,-0.02,-0.05,
21:21:03:963,0.04,-0.09,-0.11,0.01,-0.01,-0.05,
21:21:03:964,0.04,-0.09,-0.11,0.01,-0.00,-0.06,
21:21:03:967,0.04,-0.09,-0.11,0.01,-0.01,-0.06,
21:21:03:969,0.04,-0.09,-0.11,0.02,-0.00,-0.06,
21:21:03:974,0.04,-0.09,-0.11,0.04,-0.01,-0.05,
21:21:03:975,0.04,-0.09,-0.11,0.04,-0.01,-0.05,
21:21:03:975,0.04,-0.09,-0.11,0.04,-0.02,-0.04,
21:21:03:976,-0.01,-0.02,-0.06,0.04,-0.02,-0.04,
21:21:03:976,-0.01,-0.02,-0.06,0.04,-0.03,-0.03,
21:21:03:978,-0.01,-0.02,-0.06,0.04,-0.03,-0.02,
21:21:03:981,-0.01,-0.02,-0.06,0.04,-0.04,-0.01,
21:21:03:982,-0.06,-0.04,-0.03,0.04,-0.04,-0.01,
21:21:03:982,-0.06,-0.04,-0.03,0.03,-0.05,0.01,
21:21:03:985,-0.06,-0.04,-0.03,0.03,-0.05,0.01,
21:21:03:987,-0.06,-0.04,-0.03,0.02,-0.05,0.02,
21:21:03:989,-0.06,-0.04,-0.03,0.01,-0.05,0.02,
21:21:03:993,0.01,-0.05,-0.06,0.01,-0.05,0.02,
21:21:03:993,0.01,-0.05,-0.06,0.00,-0.04,0.01,
21:21:03:998,0.01,-0.05,-0.06,-0.00,-0.03,0.01,
21:21:03:999,0.01,-0.05,-0.06,-0.01,-0.02,0.00,
21:21:03:999,0.01,-0.05,-0.06,-0.02,-0.00,-0.01,
21:21:04:000,0.01,-0.05,-0.06,-0.03,0.00,-0.02,
21:21:04:006,0.07,-0.02,-0.09,-0.03,0.00,-0.02,
21:21:04:007,0.07,-0.02,-0.09,-0.03,0.02,-0.03,
21:21:04:013,0.07,-0.02,-0.09,-0.04,0.03,-0.03,
21:21:04:013,0.07,-0.02,-0.09,-0.04,0.03,-0.04,
21:21:04:014,0.07,-0.02,-0.09,-0.04,0.04,-0.04,
21:21:04:014,0.07,-0.02,-0.09,-0.04,0.03,-0.03,
21:21:04:020,0.07,-0.02,-0.09,-0.04,0.03,-0.03,
21:21:04:021,0.07,-0.02,-0.09,-0.03,0.03,-0.02,
21:21:04:021,0.07,-0.02,-0.09,-0.03,0.02,-0.02,
21:21:04:021,0.07,-0.02,-0.09,-0.03,0.01,-0.01,
21:21:04:021,0.07,-0.02,-0.09,-0.02,0.01,-0.00,
21:21:04:022,0.07,-0.02,-0.09,-0.02,-0.00,0.01,
21:21:04:022,0.07,-0.02,-0.09,-0.01,-0.01,0.03,
21:21:04:022,-0.07,0.04,-0.02,-0.01,-0.01,0.03,
21:21:04:022,-0.07,0.04,-0.02,-0.01,-0.01,0.04,
21:21:04:025,-0.07,0.04,-0.02,-0.00,-0.01,0.06,
21:21:04:027,-0.07,0.04,-0.02,0.01,-0.01,0.07,
21:21:04:028,-0.07,0.04,-0.02,0.01,-0.01,0.07,
21:21:04:032,-0.04,-0.02,-0.03,0.01,-0.01,0.07,
21:21:04:032,-0.04,-0.02,-0.03,0.01,-0.01,0.08,
21:21:04:032,-0.04,-0.02,-0.03,-0.00,-0.00,0.08,
21:21:04:034,-0.04,-0.02,-0.03,-0.01,-0.00,0.08,
21:21:04:036,-0.04,-0.02,-0.03,-0.02,0.01,0.07,
21:21:04:038,-0.04,-0.02,-0.03,-0.03,0.01,0.06,
21:21:04:043,-0.04,-0.02,-0.03,-0.03,0.02,0.05,
21:21:04:043,-0.04,-0.02,-0.03,-0.04,0.03,0.03,
21:21:04:044,0.04,-0.05,-0.05,-0.04,0.03,0.03,
21:21:04:044,0.04,-0.05,-0.05,-0.04,0.04,0.01,
21:21:04:046,0.04,-0.05,-0.05,-0.04,0.04,-0.01,
21:21:04:048,0.04,-0.05,-0.05,-0.04,0.04,-0.02,
21:21:04:055,-0.06,-0.02,0.01,-0.04,0.04,-0.02,
21:21:04:055,-0.06,-0.02,0.01,-0.03,0.02,-0.04,
21:21:04:056,-0.06,-0.02,0.01,-0.03,0.02,-0.05,
21:21:04:056,-0.06,-0.02,0.01,-0.03,0.02,-0.05,
21:21:04:057,-0.06,-0.02,0.01,-0.02,-0.00,-0.04,
21:21:04:059,-0.06,-0.02,0.01,-0.02,-0.03,-0.04,
21:21:04:062,-0.18,-0.04,0.07,-0.02,-0.03,-0.04,
21:21:04:062,-0.18,-0.04,0.07,-0.02,-0.04,-0.03,
21:21:04:063,-0.18,-0.04,0.07,-0.01,-0.07,-0.02,
21:21:04:064,-0.18,-0.04,0.07,-0.01,-0.09,-0.01,
21:21:04:066,-0.18,-0.04,0.07,-0.01,-0.10,-0.01,
21:21:04:071,-0.18,-0.04,0.07,-0.01,-0.11,-0.00,
21:21:04:072,-0.18,-0.04,0.07,-0.01,-0.12,-0.00,
21:21:04:072,-0.20,-0.08,0.07,-0.01,-0.12,-0.00,
21:21:04:073,-0.20,-0.08,0.07,-0.01,-0.13,-0.01,
21:21:04:075,-0.20,-0.08,0.07,-0.02,-0.13,-0.02,
21:21:04:078,-0.20,-0.08,0.07,-0.02,-0.12,-0.03,
21:21:04:082,-0.20,-0.08,0.07,-0.02,-0.11,-0.04,
21:21:04:082,-0.20,-0.08,0.07,-0.03,-0.10,-0.05,
21:21:04:083,-0.10,-0.07,0.00,-0.03,-0.10,-0.05,
21:21:04:084,-0.10,-0.07,0.00,-0.03,-0.08,-0.06,
21:21:04:085,-0.10,-0.07,0.00,-0.03,-0.08,-0.07,
21:21:04:086,-0.10,-0.07,0.00,-0.04,-0.07,-0.08,
21:21:04:089,-0.10,-0.07,0.00,-0.04,-0.06,-0.09,
21:21:04:096,-0.09,-0.05,-0.01,-0.04,-0.06,-0.09,
21:21:04:096,-0.09,-0.05,-0.01,-0.04,-0.06,-0.08,
21:21:04:097,-0.09,-0.05,-0.01,-0.04,-0.06,-0.08,
21:21:04:097,-0.09,-0.05,-0.01,-0.04,-0.06,-0.08,
21:21:04:097,-0.09,-0.05,-0.01,-0.04,-0.06,-0.08,
21:21:04:098,-0.09,-0.05,-0.01,-0.04,-0.07,-0.07,
21:21:04:103,-0.09,-0.05,-0.01,-0.03,-0.08,-0.05,
21:21:04:103,-0.12,-0.01,-0.01,-0.03,-0.08,-0.05,
21:21:04:104,-0.12,-0.01,-0.01,-0.03,-0.09,-0.04,
21:21:04:105,-0.12,-0.01,-0.01,-0.02,-0.08,-0.03,
21:21:04:107,-0.12,-0.01,-0.01,-0.02,-0.09,-0.02,
21:21:04:114,-0.12,-0.01,-0.01,-0.02,-0.09,-0.01,
21:21:04:115,-0.08,-0.00,-0.04,-0.02,-0.09,-0.01,
21:21:04:115,-0.08,-0.00,-0.04,-0.02,-0.08,-0.01,
21:21:04:115,-0.08,-0.00,-0.04,-0.02,-0.07,-0.01,
21:21:04:116,-0.08,-0.00,-0.04,-0.02,-0.06,-0.00,
21:21:04:116,-0.08,-0.00,-0.04,-0.02,-0.06,-0.00,
